pc16,cmd,name,cmd_byte,param,byte1,byte2,format
0x0290,cmd13,cmd13_beq,26,665,153,2,cmd13_beq(/*addr16*/ 0x0299)
0x0293,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0296,cmd12,cmd12_goto,24,638,126,2,cmd12_goto(/*addr16*/ 0x027e)
0x0299,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x029a,cmd00,cmdl00_write_param16_to_reg16,1,13237,181,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b5)
0x029d,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x02a0,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x02a1,cmd14,cmd14_bne,28,659,147,2,cmd14_bne(/*addr16*/ 0x0293)
0x02a4,cmd00,cmd00_write_param16_to_reg16,0,5271,151,20,cmd00_write_param16_to_reg16(/*param16*/ 0x1497)
0x02a7,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02a8,cmd12,cmd12_goto,24,638,126,2,cmd12_goto(/*addr16*/ 0x027e)
0x02ab,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x02ae,cmd06,cmd06_check_reg16_is_param16,12,9,9,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0009)
0x02b1,cmd13,cmd13_beq,26,699,187,2,cmd13_beq(/*addr16*/ 0x02bb)
0x02b4,cmd00,cmd00_write_param16_to_reg16,0,5182,62,20,cmd00_write_param16_to_reg16(/*param16*/ 0x143e)
0x02b7,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02b8,cmd12,cmd12_goto,24,638,126,2,cmd12_goto(/*addr16*/ 0x027e)
0x02bb,cmd00,cmd00_write_param16_to_reg16,0,5337,217,20,cmd00_write_param16_to_reg16(/*param16*/ 0x14d9)
0x02be,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02bf,cmd00,cmd00_write_param16_to_reg16,0,6,6,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0006)
0x02c2,cmd01,cmd01_store_reg16_to_tape_addr,2,13235,179,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b3)
0x02c5,cmd12,cmd12_goto,24,638,126,2,cmd12_goto(/*addr16*/ 0x027e)
0x02c8,cmd00,cmd00_write_param16_to_reg16,0,5623,247,21,cmd00_write_param16_to_reg16(/*param16*/ 0x15f7)
0x02cb,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02cc,cmd00,cmdl00_write_param16_to_reg16,1,13240,184,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b8)
0x02cf,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x02d2,cmd13,cmd13_beq,26,729,217,2,cmd13_beq(/*addr16*/ 0x02d9)
0x02d5,cmd00,cmd00_write_param16_to_reg16,0,4442,90,17,cmd00_write_param16_to_reg16(/*param16*/ 0x115a)
0x02d8,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02d9,cmd00,cmdl00_write_param16_to_reg16,1,13239,183,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b7)
0x02dc,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x02df,cmd14,cmd14_bne,28,742,230,2,cmd14_bne(/*addr16*/ 0x02e6)
0x02e2,cmd00,cmd00_write_param16_to_reg16,0,3526,198,13,cmd00_write_param16_to_reg16(/*param16*/ 0x0dc6)
0x02e5,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x02e6,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x02e9,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x02ec,cmd13,cmd13_beq,26,808,40,3,cmd13_beq(/*addr16*/ 0x0328)
0x02ef,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x02f2,cmd13,cmd13_beq,26,824,56,3,cmd13_beq(/*addr16*/ 0x0338)
0x02f5,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x02f8,cmd13,cmd13_beq,26,775,7,3,cmd13_beq(/*addr16*/ 0x0307)
0x02fb,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x02fe,cmd13,cmd13_beq,26,848,80,3,cmd13_beq(/*addr16*/ 0x0350)
0x0301,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0304,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x0307,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0308,cmd00,cmdl00_write_param16_to_reg16,1,13240,184,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b8)
0x030b,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x030e,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x030f,cmd13,cmd13_beq,26,769,1,3,cmd13_beq(/*addr16*/ 0x0301)
0x0312,cmd00,cmd00_write_param16_to_reg16,0,5,5,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0005)
0x0315,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x0318,cmd14,cmd14_bne,28,742,230,2,cmd14_bne(/*addr16*/ 0x02e6)
0x031b,cmd00,cmd00_write_param16_to_reg16,0,4479,127,17,cmd00_write_param16_to_reg16(/*param16*/ 0x117f)
0x031e,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x031f,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0322,cmd01,cmd01_store_reg16_to_tape_addr,2,13240,184,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b8)
0x0325,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x0328,cmd00,cmdl00_write_param16_to_reg16,1,13251,195,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c3)
0x032b,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x032e,cmd13,cmd13_beq,26,362,106,1,cmd13_beq(/*addr16*/ 0x016a)
0x0331,cmd00,cmd00_write_param16_to_reg16,0,4497,145,17,cmd00_write_param16_to_reg16(/*param16*/ 0x1191)
0x0334,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0335,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x0338,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0339,cmd00,cmdl00_write_param16_to_reg16,1,13239,183,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b7)
0x033c,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x033f,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0340,cmd14,cmd14_bne,28,769,1,3,cmd14_bne(/*addr16*/ 0x0301)
0x0343,cmd00,cmd00_write_param16_to_reg16,0,3547,219,13,cmd00_write_param16_to_reg16(/*param16*/ 0x0ddb)
0x0346,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0347,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x034a,cmd01,cmd01_store_reg16_to_tape_addr,2,13239,183,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b7)
0x034d,cmd12,cmd12_goto,24,1756,220,6,cmd12_goto(/*addr16*/ 0x06dc)
0x0350,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0351,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0354,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x0357,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0358,cmd13,cmd13_beq,26,892,124,3,cmd13_beq(/*addr16*/ 0x037c)
0x035b,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x035c,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x035f,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0362,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0363,cmd14,cmd14_bne,28,769,1,3,cmd14_bne(/*addr16*/ 0x0301)
0x0366,cmd00,cmd00_write_param16_to_reg16,0,13251,195,51,cmd00_write_param16_to_reg16(/*param16*/ 0x33c3)
0x0369,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x036c,cmd13,cmd13_beq,26,899,131,3,cmd13_beq(/*addr16*/ 0x0383)
0x036f,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0372,cmd01,cmd01_store_reg16_to_tape_addr,2,13251,195,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c3)
0x0375,cmd00,cmd00_write_param16_to_reg16,0,4516,164,17,cmd00_write_param16_to_reg16(/*param16*/ 0x11a4)
0x0378,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0379,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x037c,cmd00,cmd00_write_param16_to_reg16,0,5701,69,22,cmd00_write_param16_to_reg16(/*param16*/ 0x1645)
0x037f,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0380,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x0383,cmd00,cmd00_write_param16_to_reg16,0,4566,214,17,cmd00_write_param16_to_reg16(/*param16*/ 0x11d6)
0x0386,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0387,cmd12,cmd12_goto,24,742,230,2,cmd12_goto(/*addr16*/ 0x02e6)
0x038a,cmd00,cmd00_write_param16_to_reg16,0,5736,104,22,cmd00_write_param16_to_reg16(/*param16*/ 0x1668)
0x038d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x038e,cmd00,cmdl00_write_param16_to_reg16,1,13248,192,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c0)
0x0391,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0394,cmd13,cmd13_beq,26,929,161,3,cmd13_beq(/*addr16*/ 0x03a1)
0x0397,cmd00,cmd00_write_param16_to_reg16,0,5818,186,22,cmd00_write_param16_to_reg16(/*param16*/ 0x16ba)
0x039a,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x039b,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x039e,cmd01,cmd01_store_reg16_to_tape_addr,2,13248,192,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c0)
0x03a1,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x03a4,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x03a7,cmd13,cmd13_beq,26,25,25,0,cmd13_beq(/*addr16*/ 0x0019)
0x03aa,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x03ad,cmd13,cmd13_beq,26,962,194,3,cmd13_beq(/*addr16*/ 0x03c2)
0x03b0,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x03b3,cmd13,cmd13_beq,26,985,217,3,cmd13_beq(/*addr16*/ 0x03d9)
0x03b6,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x03b9,cmd13,cmd13_beq,26,1003,235,3,cmd13_beq(/*addr16*/ 0x03eb)
0x03bc,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x03bf,cmd12,cmd12_goto,24,929,161,3,cmd12_goto(/*addr16*/ 0x03a1)
0x03c2,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x03c5,cmd06,cmd06_check_reg16_is_param16,12,11,11,0,cmd06_check_reg16_is_param16(/*param16*/ 0x000b)
0x03c8,cmd13,cmd13_beq,26,978,210,3,cmd13_beq(/*addr16*/ 0x03d2)
0x03cb,cmd00,cmd00_write_param16_to_reg16,0,6038,150,23,cmd00_write_param16_to_reg16(/*param16*/ 0x1796)
0x03ce,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x03cf,cmd12,cmd12_goto,24,1123,99,4,cmd12_goto(/*addr16*/ 0x0463)
0x03d2,cmd00,cmd00_write_param16_to_reg16,0,6118,230,23,cmd00_write_param16_to_reg16(/*param16*/ 0x17e6)
0x03d5,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x03d6,cmd12,cmd12_goto,24,3208,136,12,cmd12_goto(/*addr16*/ 0x0c88)
0x03d9,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x03da,cmd00,cmdl00_write_param16_to_reg16,1,13237,181,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b5)
0x03dd,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x03e0,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x03e1,cmd14,cmd14_bne,28,956,188,3,cmd14_bne(/*addr16*/ 0x03bc)
0x03e4,cmd00,cmd00_write_param16_to_reg16,0,5886,254,22,cmd00_write_param16_to_reg16(/*param16*/ 0x16fe)
0x03e7,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x03e8,cmd12,cmd12_goto,24,1021,253,3,cmd12_goto(/*addr16*/ 0x03fd)
0x03eb,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x03ec,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x03ef,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x03f2,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x03f3,cmd14,cmd14_bne,28,956,188,3,cmd14_bne(/*addr16*/ 0x03bc)
0x03f6,cmd00,cmd00_write_param16_to_reg16,0,6208,64,24,cmd00_write_param16_to_reg16(/*param16*/ 0x1840)
0x03f9,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x03fa,cmd12,cmd12_goto,24,929,161,3,cmd12_goto(/*addr16*/ 0x03a1)
0x03fd,cmd00,cmd00_write_param16_to_reg16,0,6265,121,24,cmd00_write_param16_to_reg16(/*param16*/ 0x1879)
0x0400,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0401,cmd00,cmdl00_write_param16_to_reg16,1,13246,190,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33be)
0x0404,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0407,cmd13,cmd13_beq,26,1038,14,4,cmd13_beq(/*addr16*/ 0x040e)
0x040a,cmd00,cmd00_write_param16_to_reg16,0,6377,233,24,cmd00_write_param16_to_reg16(/*param16*/ 0x18e9)
0x040d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x040e,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0411,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0414,cmd13,cmd13_beq,26,1098,74,4,cmd13_beq(/*addr16*/ 0x044a)
0x0417,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x041a,cmd13,cmd13_beq,26,1065,41,4,cmd13_beq(/*addr16*/ 0x0429)
0x041d,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x0420,cmd13,cmd13_beq,26,1105,81,4,cmd13_beq(/*addr16*/ 0x0451)
0x0423,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0426,cmd12,cmd12_goto,24,1038,14,4,cmd12_goto(/*addr16*/ 0x040e)
0x0429,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x042a,cmd00,cmdl00_write_param16_to_reg16,1,13246,190,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33be)
0x042d,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0430,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0431,cmd13,cmd13_beq,26,1059,35,4,cmd13_beq(/*addr16*/ 0x0423)
0x0434,cmd00,cmd00_write_param16_to_reg16,0,3,3,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0003)
0x0437,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x043a,cmd14,cmd14_bne,28,1038,14,4,cmd14_bne(/*addr16*/ 0x040e)
0x043d,cmd00,cmd00_write_param16_to_reg16,0,6412,12,25,cmd00_write_param16_to_reg16(/*param16*/ 0x190c)
0x0440,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0441,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0444,cmd01,cmd01_store_reg16_to_tape_addr,2,13246,190,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33be)
0x0447,cmd12,cmd12_goto,24,1038,14,4,cmd12_goto(/*addr16*/ 0x040e)
0x044a,cmd00,cmd00_write_param16_to_reg16,0,5999,111,23,cmd00_write_param16_to_reg16(/*param16*/ 0x176f)
0x044d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x044e,cmd12,cmd12_goto,24,906,138,3,cmd12_goto(/*addr16*/ 0x038a)
0x0451,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0452,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0455,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x0458,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0459,cmd14,cmd14_bne,28,1059,35,4,cmd14_bne(/*addr16*/ 0x0423)
0x045c,cmd00,cmd00_write_param16_to_reg16,0,6457,57,25,cmd00_write_param16_to_reg16(/*param16*/ 0x1939)
0x045f,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0460,cmd12,cmd12_goto,24,1038,14,4,cmd12_goto(/*addr16*/ 0x040e)
0x0463,cmd00,cmd00_write_param16_to_reg16,0,7838,158,30,cmd00_write_param16_to_reg16(/*param16*/ 0x1e9e)
0x0466,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0467,cmd12,cmd12_goto,24,1756,220,6,cmd12_goto(/*addr16*/ 0x06dc)
0x046a,cmd00,cmd00_write_param16_to_reg16,0,6522,122,25,cmd00_write_param16_to_reg16(/*param16*/ 0x197a)
0x046d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x046e,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0471,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x0474,cmd13,cmd13_beq,26,25,25,0,cmd13_beq(/*addr16*/ 0x0019)
0x0477,cmd07,cmd07_check_reg16_lt_param16,14,4,4,0,cmd07_check_reg16_lt_param16(/*param16*/ 0x0004)
0x047a,cmd13,cmd13_beq,26,1196,172,4,cmd13_beq(/*addr16*/ 0x04ac)
0x047d,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x0480,cmd13,cmd13_beq,26,1161,137,4,cmd13_beq(/*addr16*/ 0x0489)
0x0483,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0486,cmd12,cmd12_goto,24,1134,110,4,cmd12_goto(/*addr16*/ 0x046e)
0x0489,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x048a,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x048d,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x0490,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0491,cmd13,cmd13_beq,26,1186,162,4,cmd13_beq(/*addr16*/ 0x04a2)
0x0494,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0495,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0498,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x049b,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x049c,cmd13,cmd13_beq,26,1221,197,4,cmd13_beq(/*addr16*/ 0x04c5)
0x049f,cmd12,cmd12_goto,24,1155,131,4,cmd12_goto(/*addr16*/ 0x0483)
0x04a2,cmd00,cmd00_write_param16_to_reg16,0,6730,74,26,cmd00_write_param16_to_reg16(/*param16*/ 0x1a4a)
0x04a5,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04a6,cmd15,cmd15_stack_preserve_call,30,2825,9,11,cmd15_stack_preserve_call(/*addr16*/ 0x0b09)
0x04a9,cmd12,cmd12_goto,24,1254,230,4,cmd12_goto(/*addr16*/ 0x04e6)
0x04ac,cmd00,cmdl00_write_param16_to_reg16,1,13234,178,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b2)
0x04af,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x04b2,cmd14,cmd14_bne,28,1228,204,4,cmd14_bne(/*addr16*/ 0x04cc)
0x04b5,cmd00,cmdl00_write_param16_to_reg16,1,13233,177,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b1)
0x04b8,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x04bb,cmd14,cmd14_bne,28,1235,211,4,cmd14_bne(/*addr16*/ 0x04d3)
0x04be,cmd00,cmd00_write_param16_to_reg16,0,6788,132,26,cmd00_write_param16_to_reg16(/*param16*/ 0x1a84)
0x04c1,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04c2,cmd12,cmd12_goto,24,1254,230,4,cmd12_goto(/*addr16*/ 0x04e6)
0x04c5,cmd00,cmd00_write_param16_to_reg16,0,7043,131,27,cmd00_write_param16_to_reg16(/*param16*/ 0x1b83)
0x04c8,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04c9,cmd12,cmd12_goto,24,1134,110,4,cmd12_goto(/*addr16*/ 0x046e)
0x04cc,cmd00,cmd00_write_param16_to_reg16,0,6863,207,26,cmd00_write_param16_to_reg16(/*param16*/ 0x1acf)
0x04cf,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04d0,cmd12,cmd12_goto,24,3208,136,12,cmd12_goto(/*addr16*/ 0x0c88)
0x04d3,cmd00,cmd00_write_param16_to_reg16,0,6918,6,27,cmd00_write_param16_to_reg16(/*param16*/ 0x1b06)
0x04d6,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04d7,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x04da,cmd07,cmd07_check_reg16_lt_param16,14,4,4,0,cmd07_check_reg16_lt_param16(/*param16*/ 0x0004)
0x04dd,cmd13,cmd13_beq,26,1254,230,4,cmd13_beq(/*addr16*/ 0x04e6)
0x04e0,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x04e3,cmd12,cmd12_goto,24,1239,215,4,cmd12_goto(/*addr16*/ 0x04d7)
0x04e6,cmd00,cmd00_write_param16_to_reg16,0,7128,216,27,cmd00_write_param16_to_reg16(/*param16*/ 0x1bd8)
0x04e9,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04ea,cmd00,cmdl00_write_param16_to_reg16,1,13253,197,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c5)
0x04ed,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x04f0,cmd13,cmd13_beq,26,1271,247,4,cmd13_beq(/*addr16*/ 0x04f7)
0x04f3,cmd00,cmd00_write_param16_to_reg16,0,7210,42,28,cmd00_write_param16_to_reg16(/*param16*/ 0x1c2a)
0x04f6,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x04f7,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x04fa,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x04fd,cmd13,cmd13_beq,26,1130,106,4,cmd13_beq(/*addr16*/ 0x046a)
